id,timestamp,test,file_size,download_mbps,upload_mbps,latency_ms,loaded_latency_ms,jitter_ms,server,status,error_msg
13487,2026-07-02T15:43:01.631905+00:00,cdn_vultr,medium,340.72,,,,,Vultr,ok,
13488,2026-07-02T15:43:01.644766+00:00,cdn_vultr,large,404.15,,,,,Vultr,ok,
13489,2026-07-02T16:14:00.977269+00:00,cloudflare_full,small,72.37,52.4,89.81,,4.3,Cloudflare,ok,
13490,2026-07-02T16:14:00.990163+00:00,cloudflare_full,medium,282.22,90.8,89.81,92.34,4.3,Cloudflare,ok,
13491,2026-07-02T16:14:01.002727+00:00,cloudflare_full,large,350.56,94.69,89.81,,4.3,Cloudflare,ok,
13492,2026-07-02T16:14:01.014459+00:00,cdn_hetzner,small,380.43,,,,,Hetzner,ok,
13493,2026-07-02T16:14:01.027106+00:00,cdn_hetzner,medium,369.76,,,,,Hetzner,ok,
13494,2026-07-02T16:14:01.041434+00:00,cdn_hetzner,large,386,,,,,Hetzner,ok,
13495,2026-07-02T16:14:01.053644+00:00,cdn_ovh,small,60.16,,,,,OVH,ok,
13496,2026-07-02T16:14:01.065241+00:00,cdn_ovh,medium,279.91,,,,,OVH,ok,
13497,2026-07-02T16:14:01.077513+00:00,cdn_ovh,large,399.38,,,,,OVH,ok,
13498,2026-07-02T16:14:01.089534+00:00,cdn_vultr,small,401.84,,,,,Vultr,ok,
13499,2026-07-02T16:14:01.104048+00:00,cdn_vultr,medium,394.66,,,,,Vultr,ok,
13500,2026-07-02T16:14:01.116227+00:00,cdn_vultr,large,401.61,,,,,Vultr,ok,
13501,2026-07-02T16:44:21.156941+00:00,cloudflare_full,small,65.84,54.78,102.28,,9.14,Cloudflare,ok,
13502,2026-07-02T16:44:21.170029+00:00,cloudflare_full,medium,234.86,96.96,102.28,88.25,9.14,Cloudflare,ok,
13503,2026-07-02T16:44:21.182976+00:00,cloudflare_full,large,274.28,98.19,102.28,,9.14,Cloudflare,ok,
13504,2026-07-02T16:44:21.197868+00:00,cdn_hetzner,small,373.61,,,,,Hetzner,ok,
13505,2026-07-02T16:44:21.210418+00:00,cdn_hetzner,medium,383.82,,,,,Hetzner,ok,
13506,2026-07-02T16:44:21.222384+00:00,cdn_hetzner,large,377.66,,,,,Hetzner,ok,
13507,2026-07-02T16:44:21.237450+00:00,cdn_ovh,small,62.75,,,,,OVH,ok,
13508,2026-07-02T16:44:21.266821+00:00,cdn_ovh,medium,283.69,,,,,OVH,ok,
13509,2026-07-02T16:44:21.278319+00:00,cdn_ovh,large,406.74,,,,,OVH,ok,
13510,2026-07-02T16:44:21.289808+00:00,cdn_vultr,small,399.63,,,,,Vultr,ok,
13511,2026-07-02T16:44:21.301116+00:00,cdn_vultr,medium,403.8,,,,,Vultr,ok,
13512,2026-07-02T16:44:21.312163+00:00,cdn_vultr,large,400.34,,,,,Vultr,ok,
13513,2026-07-02T17:14:49.584293+00:00,cloudflare_full,small,71.8,58.88,84.64,,4.37,Cloudflare,ok,
13514,2026-07-02T17:14:49.597020+00:00,cloudflare_full,medium,280.54,83.59,84.64,83.9,4.37,Cloudflare,ok,
13515,2026-07-02T17:14:49.608389+00:00,cloudflare_full,large,284.36,98.76,84.64,,4.37,Cloudflare,ok,
13516,2026-07-02T17:14:49.622538+00:00,cdn_hetzner,small,370.19,,,,,Hetzner,ok,
13517,2026-07-02T17:14:49.634142+00:00,cdn_hetzner,medium,376.27,,,,,Hetzner,ok,
13518,2026-07-02T17:14:49.645929+00:00,cdn_hetzner,large,386.77,,,,,Hetzner,ok,
13519,2026-07-02T17:14:49.657119+00:00,cdn_ovh,small,60.15,,,,,OVH,ok,
13520,2026-07-02T17:14:49.671884+00:00,cdn_ovh,medium,284.35,,,,,OVH,ok,
13521,2026-07-02T17:14:49.683603+00:00,cdn_ovh,large,406.33,,,,,OVH,ok,
13522,2026-07-02T17:14:49.695417+00:00,cdn_vultr,small,400.34,,,,,Vultr,ok,
13523,2026-07-02T17:14:49.707218+00:00,cdn_vultr,medium,394.87,,,,,Vultr,ok,
13524,2026-07-02T17:14:49.719047+00:00,cdn_vultr,large,402.89,,,,,Vultr,ok,
13525,2026-07-02T17:45:50.620485+00:00,cloudflare_full,small,64.45,54.12,89.61,,7.07,Cloudflare,ok,
13526,2026-07-02T17:45:50.632981+00:00,cloudflare_full,medium,284.47,93.66,89.61,81.45,7.07,Cloudflare,ok,
13527,2026-07-02T17:45:50.645023+00:00,cloudflare_full,large,356.03,99.09,89.61,,7.07,Cloudflare,ok,
13528,2026-07-02T17:45:50.657127+00:00,cdn_hetzner,small,381.61,,,,,Hetzner,ok,
13529,2026-07-02T17:45:50.682285+00:00,cdn_hetzner,medium,386.07,,,,,Hetzner,ok,
13530,2026-07-02T17:45:50.693842+00:00,cdn_hetzner,large,385.81,,,,,Hetzner,ok,
13531,2026-07-02T17:45:50.705349+00:00,cdn_ovh,small,62.23,,,,,OVH,ok,
13532,2026-07-02T17:45:50.719703+00:00,cdn_ovh,medium,283.59,,,,,OVH,ok,
13533,2026-07-02T17:45:50.731336+00:00,cdn_ovh,large,405.92,,,,,OVH,ok,
13534,2026-07-02T17:45:50.745300+00:00,cdn_vultr,small,401.04,,,,,Vultr,ok,
13535,2026-07-02T17:45:50.756832+00:00,cdn_vultr,medium,404.58,,,,,Vultr,ok,
13536,2026-07-02T17:45:50.768322+00:00,cdn_vultr,large,397.09,,,,,Vultr,ok,
13537,2026-07-02T18:16:40.876609+00:00,cloudflare_full,small,63.53,57.35,84.08,,7.27,Cloudflare,ok,
13538,2026-07-02T18:16:40.889273+00:00,cloudflare_full,medium,284.06,83.77,84.08,91.91,7.27,Cloudflare,ok,
13539,2026-07-02T18:16:40.901163+00:00,cloudflare_full,large,355.6,98.54,84.08,,7.27,Cloudflare,ok,
13540,2026-07-02T18:16:40.912880+00:00,cdn_hetzner,small,377.44,,,,,Hetzner,ok,
13541,2026-07-02T18:16:40.924369+00:00,cdn_hetzner,medium,386.95,,,,,Hetzner,ok,
13542,2026-07-02T18:16:40.938493+00:00,cdn_hetzner,large,385.85,,,,,Hetzner,ok,
13543,2026-07-02T18:16:40.950385+00:00,cdn_ovh,small,62.61,,,,,OVH,ok,
13544,2026-07-02T18:16:40.962719+00:00,cdn_ovh,medium,277.56,,,,,OVH,ok,
13545,2026-07-02T18:16:40.974219+00:00,cdn_ovh,large,406.58,,,,,OVH,ok,
13546,2026-07-02T18:16:40.986232+00:00,cdn_vultr,small,403.1,,,,,Vultr,ok,
13547,2026-07-02T18:16:40.997898+00:00,cdn_vultr,medium,397.37,,,,,Vultr,ok,
13548,2026-07-02T18:16:41.009810+00:00,cdn_vultr,large,403.31,,,,,Vultr,ok,
13549,2026-07-02T18:46:50.877103+00:00,cloudflare_full,small,75.7,58.54,85.47,,17.63,Cloudflare,ok,
13550,2026-07-02T18:46:50.902448+00:00,cloudflare_full,medium,269.63,93.28,85.47,93.44,17.63,Cloudflare,ok,
13551,2026-07-02T18:46:50.916072+00:00,cloudflare_full,large,358.07,96.51,85.47,,17.63,Cloudflare,ok,
13552,2026-07-02T18:46:50.928106+00:00,cdn_hetzner,small,380.96,,,,,Hetzner,ok,
13553,2026-07-02T18:46:50.939668+00:00,cdn_hetzner,medium,385.54,,,,,Hetzner,ok,
13554,2026-07-02T18:46:50.951709+00:00,cdn_hetzner,large,385.89,,,,,Hetzner,ok,
13555,2026-07-02T18:46:50.962915+00:00,cdn_ovh,small,66.41,,,,,OVH,ok,
13556,2026-07-02T18:46:50.987880+00:00,cdn_ovh,medium,284.81,,,,,OVH,ok,
13557,2026-07-02T18:46:50.999479+00:00,cdn_ovh,large,400.74,,,,,OVH,ok,
13558,2026-07-02T18:46:51.010509+00:00,cdn_vultr,small,400.03,,,,,Vultr,ok,
13559,2026-07-02T18:46:51.022148+00:00,cdn_vultr,medium,403.65,,,,,Vultr,ok,
13560,2026-07-02T18:46:51.035855+00:00,cdn_vultr,large,402.26,,,,,Vultr,ok,
13561,2026-07-02T19:17:00.967551+00:00,cloudflare_full,small,64.95,58.84,93.16,,15.68,Cloudflare,ok,
13562,2026-07-02T19:17:00.980644+00:00,cloudflare_full,medium,265.22,93.96,93.16,95.13,15.68,Cloudflare,ok,
13563,2026-07-02T19:17:00.992491+00:00,cloudflare_full,large,349.94,99.55,93.16,,15.68,Cloudflare,ok,
13564,2026-07-02T19:17:01.006262+00:00,cdn_hetzner,small,381.06,,,,,Hetzner,ok,
13565,2026-07-02T19:17:01.017995+00:00,cdn_hetzner,medium,379.14,,,,,Hetzner,ok,
13566,2026-07-02T19:17:01.029774+00:00,cdn_hetzner,large,384.99,,,,,Hetzner,ok,
13567,2026-07-02T19:17:01.041509+00:00,cdn_ovh,small,66.77,,,,,OVH,ok,
13568,2026-07-02T19:17:01.052940+00:00,cdn_ovh,medium,282.47,,,,,OVH,ok,
13569,2026-07-02T19:17:01.064688+00:00,cdn_ovh,large,398.13,,,,,OVH,ok,
13570,2026-07-02T19:17:01.076543+00:00,cdn_vultr,small,401.82,,,,,Vultr,ok,
13571,2026-07-02T19:17:01.088224+00:00,cdn_vultr,medium,403.78,,,,,Vultr,ok,
13572,2026-07-02T19:17:01.099677+00:00,cdn_vultr,large,402.39,,,,,Vultr,ok,
13573,2026-07-02T19:47:32.069098+00:00,cloudflare_full,small,59.82,58,93,,11.36,Cloudflare,ok,
13574,2026-07-02T19:47:32.082206+00:00,cloudflare_full,medium,274.71,95.77,93,88.07,11.36,Cloudflare,ok,
13575,2026-07-02T19:47:32.096768+00:00,cloudflare_full,large,342.39,89.33,93,,11.36,Cloudflare,ok,
13576,2026-07-02T19:47:32.114277+00:00,cdn_hetzner,small,343.94,,,,,Hetzner,ok,
13577,2026-07-02T19:47:32.140545+00:00,cdn_hetzner,medium,352.67,,,,,Hetzner,ok,
13578,2026-07-02T19:47:32.154948+00:00,cdn_hetzner,large,310.68,,,,,Hetzner,ok,
13579,2026-07-02T19:47:32.167058+00:00,cdn_ovh,small,62.8,,,,,OVH,ok,
13580,2026-07-02T19:47:32.180916+00:00,cdn_ovh,medium,238.57,,,,,OVH,ok,
13581,2026-07-02T19:47:32.193059+00:00,cdn_ovh,large,404.19,,,,,OVH,ok,
13582,2026-07-02T19:47:32.205447+00:00,cdn_vultr,small,401.29,,,,,Vultr,ok,
13583,2026-07-02T19:47:32.217470+00:00,cdn_vultr,medium,395.54,,,,,Vultr,ok,
13584,2026-07-02T19:47:32.229451+00:00,cdn_vultr,large,402.91,,,,,Vultr,ok,
13585,2026-07-02T20:18:31.213219+00:00,cloudflare_full,small,70.09,58.64,85.56,,5.96,Cloudflare,ok,
13586,2026-07-02T20:18:31.226030+00:00,cloudflare_full,medium,239.67,95.87,85.56,95.51,5.96,Cloudflare,ok,
13587,2026-07-02T20:18:31.237568+00:00,cloudflare_full,large,357.31,99.68,85.56,,5.96,Cloudflare,ok,
13588,2026-07-02T20:18:31.249927+00:00,cdn_hetzner,small,376.71,,,,,Hetzner,ok,
13589,2026-07-02T20:18:31.262195+00:00,cdn_hetzner,medium,385.97,,,,,Hetzner,ok,
13590,2026-07-02T20:18:31.276856+00:00,cdn_hetzner,large,386.46,,,,,Hetzner,ok,
13591,2026-07-02T20:18:31.288666+00:00,cdn_ovh,small,62.58,,,,,OVH,ok,
13592,2026-07-02T20:18:31.301093+00:00,cdn_ovh,medium,280.52,,,,,OVH,ok,
13593,2026-07-02T20:18:31.313284+00:00,cdn_ovh,large,390.39,,,,,OVH,ok,
13594,2026-07-02T20:18:31.325709+00:00,cdn_vultr,small,346.73,,,,,Vultr,ok,
13595,2026-07-02T20:18:31.339972+00:00,cdn_vultr,medium,392.44,,,,,Vultr,ok,
13596,2026-07-02T20:18:31.352430+00:00,cdn_vultr,large,403.27,,,,,Vultr,ok,
13597,2026-07-02T20:49:31.775114+00:00,cloudflare_full,small,64.66,57.13,89.92,,5.62,Cloudflare,ok,
13598,2026-07-02T20:49:31.789838+00:00,cloudflare_full,medium,283.87,92.28,89.92,90.9,5.62,Cloudflare,ok,
13599,2026-07-02T20:49:31.806139+00:00,cloudflare_full,large,352.45,102.23,89.92,,5.62,Cloudflare,ok,
13600,2026-07-02T20:49:31.817383+00:00,cdn_hetzner,small,376.34,,,,,Hetzner,ok,
13601,2026-07-02T20:49:31.830639+00:00,cdn_hetzner,medium,381.17,,,,,Hetzner,ok,
13602,2026-07-02T20:49:31.842180+00:00,cdn_hetzner,large,377.84,,,,,Hetzner,ok,
13603,2026-07-02T20:49:31.853715+00:00,cdn_ovh,small,61.18,,,,,OVH,ok,
13604,2026-07-02T20:49:31.865190+00:00,cdn_ovh,medium,274.34,,,,,OVH,ok,
13605,2026-07-02T20:49:31.876403+00:00,cdn_ovh,large,271.55,,,,,OVH,ok,
13606,2026-07-02T20:49:31.887976+00:00,cdn_vultr,small,402.53,,,,,Vultr,ok,
13607,2026-07-02T20:49:31.899503+00:00,cdn_vultr,medium,402.27,,,,,Vultr,ok,
13608,2026-07-02T20:49:31.911022+00:00,cdn_vultr,large,401.44,,,,,Vultr,ok,
13609,2026-07-02T21:19:50.874819+00:00,cloudflare_full,small,68.09,58.06,87.91,,6.05,Cloudflare,ok,
13610,2026-07-02T21:19:50.887104+00:00,cloudflare_full,medium,278.94,83.38,87.91,99.34,6.05,Cloudflare,ok,
13611,2026-07-02T21:19:50.898133+00:00,cloudflare_full,large,357.9,96.85,87.91,,6.05,Cloudflare,ok,
13612,2026-07-02T21:19:50.909716+00:00,cdn_hetzner,small,381.32,,,,,Hetzner,ok,
13613,2026-07-02T21:19:50.921415+00:00,cdn_hetzner,medium,379.32,,,,,Hetzner,ok,
13614,2026-07-02T21:19:50.935615+00:00,cdn_hetzner,large,386.63,,,,,Hetzner,ok,
13615,2026-07-02T21:19:50.947558+00:00,cdn_ovh,small,61.84,,,,,OVH,ok,
13616,2026-07-02T21:19:50.961913+00:00,cdn_ovh,medium,279.53,,,,,OVH,ok,
13617,2026-07-02T21:19:50.973852+00:00,cdn_ovh,large,407.1,,,,,OVH,ok,
13618,2026-07-02T21:19:50.985763+00:00,cdn_vultr,small,401.15,,,,,Vultr,ok,
13619,2026-07-02T21:19:50.997129+00:00,cdn_vultr,medium,404.09,,,,,Vultr,ok,
13620,2026-07-02T21:19:51.009144+00:00,cdn_vultr,large,400.85,,,,,Vultr,ok,
13621,2026-07-02T21:50:20.817208+00:00,cloudflare_full,small,69.31,56.59,85.58,,4.74,Cloudflare,ok,
13622,2026-07-02T21:50:20.829264+00:00,cloudflare_full,medium,291.26,97.55,85.58,94.62,4.74,Cloudflare,ok,
13623,2026-07-02T21:50:20.840969+00:00,cloudflare_full,large,358.04,99.25,85.58,,4.74,Cloudflare,ok,
13624,2026-07-02T21:50:20.854751+00:00,cdn_hetzner,small,375.57,,,,,Hetzner,ok,
13625,2026-07-02T21:50:20.866959+00:00,cdn_hetzner,medium,385.61,,,,,Hetzner,ok,
13626,2026-07-02T21:50:20.878307+00:00,cdn_hetzner,large,378.42,,,,,Hetzner,ok,
13627,2026-07-02T21:50:20.892239+00:00,cdn_ovh,small,61.15,,,,,OVH,ok,
13628,2026-07-02T21:50:20.903856+00:00,cdn_ovh,medium,276.81,,,,,OVH,ok,
13629,2026-07-02T21:50:20.915674+00:00,cdn_ovh,large,406.33,,,,,OVH,ok,
13630,2026-07-02T21:50:20.926857+00:00,cdn_vultr,small,394.68,,,,,Vultr,ok,
13631,2026-07-02T21:50:20.938634+00:00,cdn_vultr,medium,402.26,,,,,Vultr,ok,
13632,2026-07-02T21:50:20.950160+00:00,cdn_vultr,large,402.59,,,,,Vultr,ok,
13633,2026-07-02T22:21:00.777864+00:00,cloudflare_full,small,73.56,57.92,85.47,,7.77,Cloudflare,ok,
13634,2026-07-02T22:21:00.791078+00:00,cloudflare_full,medium,268.02,94.33,85.47,88.32,7.77,Cloudflare,ok,
13635,2026-07-02T22:21:00.803024+00:00,cloudflare_full,large,337.73,98.4,85.47,,7.77,Cloudflare,ok,
13636,2026-07-02T22:21:00.815432+00:00,cdn_hetzner,small,366.19,,,,,Hetzner,ok,
13637,2026-07-02T22:21:00.827097+00:00,cdn_hetzner,medium,383.19,,,,,Hetzner,ok,
13638,2026-07-02T22:21:00.841446+00:00,cdn_hetzner,large,380.04,,,,,Hetzner,ok,
13639,2026-07-02T22:21:00.853253+00:00,cdn_ovh,small,63.41,,,,,OVH,ok,
13640,2026-07-02T22:21:00.865324+00:00,cdn_ovh,medium,281.14,,,,,OVH,ok,
13641,2026-07-02T22:21:00.876778+00:00,cdn_ovh,large,406.43,,,,,OVH,ok,
13642,2026-07-02T22:21:00.902268+00:00,cdn_vultr,small,402.48,,,,,Vultr,ok,
13643,2026-07-02T22:21:00.913466+00:00,cdn_vultr,medium,403.19,,,,,Vultr,ok,
13644,2026-07-02T22:21:00.924943+00:00,cdn_vultr,large,402.95,,,,,Vultr,ok,
13645,2026-07-02T22:51:50.902489+00:00,cloudflare_full,small,76.29,56.03,82.33,,8.82,Cloudflare,ok,
13646,2026-07-02T22:51:50.914603+00:00,cloudflare_full,medium,283.54,98.45,82.33,81.5,8.82,Cloudflare,ok,
13647,2026-07-02T22:51:50.925899+00:00,cloudflare_full,large,353.95,101.44,82.33,,8.82,Cloudflare,ok,
13648,2026-07-02T22:51:50.937442+00:00,cdn_hetzner,small,382.21,,,,,Hetzner,ok,
13649,2026-07-02T22:51:50.951325+00:00,cdn_hetzner,medium,385.84,,,,,Hetzner,ok,
13650,2026-07-02T22:51:50.965312+00:00,cdn_hetzner,large,387.64,,,,,Hetzner,ok,
13651,2026-07-02T22:51:50.983587+00:00,cdn_ovh,small,61.61,,,,,OVH,ok,
13652,2026-07-02T22:51:50.995338+00:00,cdn_ovh,medium,281.48,,,,,OVH,ok,
13653,2026-07-02T22:51:51.007179+00:00,cdn_ovh,large,400.55,,,,,OVH,ok,
13654,2026-07-02T22:51:51.019091+00:00,cdn_vultr,small,338.85,,,,,Vultr,ok,
13655,2026-07-02T22:51:51.030845+00:00,cdn_vultr,medium,395.48,,,,,Vultr,ok,
13656,2026-07-02T22:51:51.042313+00:00,cdn_vultr,large,402.1,,,,,Vultr,ok,
13657,2026-07-02T23:22:50.601278+00:00,cloudflare_full,small,78.93,58.79,81.45,,3.49,Cloudflare,ok,
13658,2026-07-02T23:22:50.613822+00:00,cloudflare_full,medium,286.99,97.4,81.45,78.98,3.49,Cloudflare,ok,
13659,2026-07-02T23:22:50.625685+00:00,cloudflare_full,large,356.64,100.95,81.45,,3.49,Cloudflare,ok,
13660,2026-07-02T23:22:50.637575+00:00,cdn_hetzner,small,377.76,,,,,Hetzner,ok,
13661,2026-07-02T23:22:50.649399+00:00,cdn_hetzner,medium,378.03,,,,,Hetzner,ok,
13662,2026-07-02T23:22:50.660937+00:00,cdn_hetzner,large,386.82,,,,,Hetzner,ok,
13663,2026-07-02T23:22:50.684660+00:00,cdn_ovh,small,59.96,,,,,OVH,ok,
13664,2026-07-02T23:22:50.696157+00:00,cdn_ovh,medium,282.85,,,,,OVH,ok,
13665,2026-07-02T23:22:50.707595+00:00,cdn_ovh,large,393.2,,,,,OVH,ok,
13666,2026-07-02T23:22:50.720996+00:00,cdn_vultr,small,402.44,,,,,Vultr,ok,
13667,2026-07-02T23:22:50.732981+00:00,cdn_vultr,medium,403.7,,,,,Vultr,ok,
13668,2026-07-02T23:22:50.744530+00:00,cdn_vultr,large,396.05,,,,,Vultr,ok,
13669,2026-07-02T23:53:50.689050+00:00,cloudflare_full,small,71.89,57.18,80.87,,6.28,Cloudflare,ok,
13670,2026-07-02T23:53:50.705096+00:00,cloudflare_full,medium,295.26,97.13,80.87,82.59,6.28,Cloudflare,ok,
13671,2026-07-02T23:53:50.733769+00:00,cloudflare_full,large,363.68,99.91,80.87,,6.28,Cloudflare,ok,
13672,2026-07-02T23:53:50.746002+00:00,cdn_hetzner,small,375.41,,,,,Hetzner,ok,
13673,2026-07-02T23:53:50.757930+00:00,cdn_hetzner,medium,385.63,,,,,Hetzner,ok,
13674,2026-07-02T23:53:50.769804+00:00,cdn_hetzner,large,385.83,,,,,Hetzner,ok,
13675,2026-07-02T23:53:50.781793+00:00,cdn_ovh,small,62.76,,,,,OVH,ok,
13676,2026-07-02T23:53:50.794187+00:00,cdn_ovh,medium,267.41,,,,,OVH,ok,
13677,2026-07-02T23:53:50.806306+00:00,cdn_ovh,large,407.57,,,,,OVH,ok,
13678,2026-07-02T23:53:50.818379+00:00,cdn_vultr,small,393.25,,,,,Vultr,ok,
13679,2026-07-02T23:53:50.830504+00:00,cdn_vultr,medium,392.67,,,,,Vultr,ok,
13680,2026-07-02T23:53:50.842951+00:00,cdn_vultr,large,404.47,,,,,Vultr,ok,
13681,2026-07-03T00:24:21.853909+00:00,cloudflare_full,small,76.02,58.21,82.22,,2.88,Cloudflare,ok,
13682,2026-07-03T00:24:21.867139+00:00,cloudflare_full,medium,285.37,96.4,82.22,82.57,2.88,Cloudflare,ok,
13683,2026-07-03T00:24:21.879843+00:00,cloudflare_full,large,324.11,98.3,82.22,,2.88,Cloudflare,ok,
13684,2026-07-03T00:24:21.892159+00:00,cdn_hetzner,small,375.46,,,,,Hetzner,ok,
13685,2026-07-03T00:24:21.904426+00:00,cdn_hetzner,medium,386.84,,,,,Hetzner,ok,
13686,2026-07-03T00:24:21.919108+00:00,cdn_hetzner,large,372.71,,,,,Hetzner,ok,
13687,2026-07-03T00:24:21.931435+00:00,cdn_ovh,small,62.51,,,,,OVH,ok,
13688,2026-07-03T00:24:21.944095+00:00,cdn_ovh,medium,282.83,,,,,OVH,ok,
13689,2026-07-03T00:24:21.958487+00:00,cdn_ovh,large,257.26,,,,,OVH,ok,
13690,2026-07-03T00:24:21.976347+00:00,cdn_vultr,small,402.06,,,,,Vultr,ok,
13691,2026-07-03T00:24:21.987891+00:00,cdn_vultr,medium,404.21,,,,,Vultr,ok,
13692,2026-07-03T00:24:22.000297+00:00,cdn_vultr,large,402.73,,,,,Vultr,ok,
13693,2026-07-03T00:54:51.309898+00:00,cloudflare_full,small,75.71,57.75,80.39,,4.76,Cloudflare,ok,
13694,2026-07-03T00:54:51.322806+00:00,cloudflare_full,medium,291.08,95.16,80.39,82.65,4.76,Cloudflare,ok,
13695,2026-07-03T00:54:51.334457+00:00,cloudflare_full,large,352.28,100.47,80.39,,4.76,Cloudflare,ok,
13696,2026-07-03T00:54:51.345924+00:00,cdn_hetzner,small,373.34,,,,,Hetzner,ok,
13697,2026-07-03T00:54:51.357051+00:00,cdn_hetzner,medium,383.98,,,,,Hetzner,ok,
13698,2026-07-03T00:54:51.368537+00:00,cdn_hetzner,large,384.31,,,,,Hetzner,ok,
13699,2026-07-03T00:54:51.380079+00:00,cdn_ovh,small,62.14,,,,,OVH,ok,
13700,2026-07-03T00:54:51.391672+00:00,cdn_ovh,medium,239.19,,,,,OVH,ok,
13701,2026-07-03T00:54:51.402904+00:00,cdn_ovh,large,311.69,,,,,OVH,ok,
13702,2026-07-03T00:54:51.414450+00:00,cdn_vultr,small,400.49,,,,,Vultr,ok,
13703,2026-07-03T00:54:51.426140+00:00,cdn_vultr,medium,402.65,,,,,Vultr,ok,
13704,2026-07-03T00:54:51.437662+00:00,cdn_vultr,large,395.3,,,,,Vultr,ok,
13705,2026-07-03T01:25:50.992681+00:00,cloudflare_full,small,76.75,56.38,81.79,,3.92,Cloudflare,ok,
13706,2026-07-03T01:25:51.004974+00:00,cloudflare_full,medium,294.18,95.04,81.79,76.78,3.92,Cloudflare,ok,
13707,2026-07-03T01:25:51.016436+00:00,cloudflare_full,large,357.35,102.21,81.79,,3.92,Cloudflare,ok,
13708,2026-07-03T01:25:51.028196+00:00,cdn_hetzner,small,373.57,,,,,Hetzner,ok,
13709,2026-07-03T01:25:51.040029+00:00,cdn_hetzner,medium,385.67,,,,,Hetzner,ok,
13710,2026-07-03T01:25:51.051770+00:00,cdn_hetzner,large,384.97,,,,,Hetzner,ok,
13711,2026-07-03T01:25:51.063242+00:00,cdn_ovh,small,61.27,,,,,OVH,ok,
13712,2026-07-03T01:25:51.075193+00:00,cdn_ovh,medium,282.18,,,,,OVH,ok,
13713,2026-07-03T01:25:51.107800+00:00,cdn_ovh,large,351.18,,,,,OVH,ok,
13714,2026-07-03T01:25:51.119714+00:00,cdn_vultr,small,394.74,,,,,Vultr,ok,
13715,2026-07-03T01:25:51.133727+00:00,cdn_vultr,medium,404.02,,,,,Vultr,ok,
13716,2026-07-03T01:25:51.145330+00:00,cdn_vultr,large,371.89,,,,,Vultr,ok,
13717,2026-07-03T01:56:20.620808+00:00,cloudflare_full,small,70.25,57.19,80.93,,5.14,Cloudflare,ok,
13718,2026-07-03T01:56:20.633445+00:00,cloudflare_full,medium,291.27,97.32,80.93,82.47,5.14,Cloudflare,ok,
13719,2026-07-03T01:56:20.645471+00:00,cloudflare_full,large,358.75,100.19,80.93,,5.14,Cloudflare,ok,
13720,2026-07-03T01:56:20.657153+00:00,cdn_hetzner,small,382,,,,,Hetzner,ok,
13721,2026-07-03T01:56:20.668797+00:00,cdn_hetzner,medium,377.67,,,,,Hetzner,ok,
13722,2026-07-03T01:56:20.680545+00:00,cdn_hetzner,large,386.35,,,,,Hetzner,ok,
13723,2026-07-03T01:56:20.692561+00:00,cdn_ovh,small,59.06,,,,,OVH,ok,
13724,2026-07-03T01:56:20.704395+00:00,cdn_ovh,medium,278.55,,,,,OVH,ok,
13725,2026-07-03T01:56:20.716194+00:00,cdn_ovh,large,401.06,,,,,OVH,ok,
13726,2026-07-03T01:56:20.728102+00:00,cdn_vultr,small,400.85,,,,,Vultr,ok,
13727,2026-07-03T01:56:20.740213+00:00,cdn_vultr,medium,402.81,,,,,Vultr,ok,
13728,2026-07-03T01:56:20.752039+00:00,cdn_vultr,large,403.43,,,,,Vultr,ok,
13729,2026-07-03T02:26:50.657466+00:00,cloudflare_full,small,73.05,58.3,77.44,,3.57,Cloudflare,ok,
13730,2026-07-03T02:26:50.670514+00:00,cloudflare_full,medium,281.48,96.68,77.44,79.45,3.57,Cloudflare,ok,
13731,2026-07-03T02:26:50.682645+00:00,cloudflare_full,large,329.06,100.59,77.44,,3.57,Cloudflare,ok,
13732,2026-07-03T02:26:50.694994+00:00,cdn_hetzner,small,376.11,,,,,Hetzner,ok,
13733,2026-07-03T02:26:50.707083+00:00,cdn_hetzner,medium,384.88,,,,,Hetzner,ok,
13734,2026-07-03T02:26:50.731738+00:00,cdn_hetzner,large,381.01,,,,,Hetzner,ok,
13735,2026-07-03T02:26:50.743133+00:00,cdn_ovh,small,61.57,,,,,OVH,ok,
13736,2026-07-03T02:26:50.754716+00:00,cdn_ovh,medium,273.04,,,,,OVH,ok,
13737,2026-07-03T02:26:50.766535+00:00,cdn_ovh,large,407.53,,,,,OVH,ok,
13738,2026-07-03T02:26:50.779922+00:00,cdn_vultr,small,392.75,,,,,Vultr,ok,
13739,2026-07-03T02:26:50.791362+00:00,cdn_vultr,medium,403.11,,,,,Vultr,ok,
13740,2026-07-03T02:26:50.802898+00:00,cdn_vultr,large,395.66,,,,,Vultr,ok,
13741,2026-07-03T02:57:22.666339+00:00,cloudflare_full,small,53.97,56.87,80.21,,3.48,Cloudflare,ok,
13742,2026-07-03T02:57:22.681137+00:00,cloudflare_full,medium,286.76,97.25,80.21,79.27,3.48,Cloudflare,ok,
13743,2026-07-03T02:57:22.692751+00:00,cloudflare_full,large,358.4,101.64,80.21,,3.48,Cloudflare,ok,
13744,2026-07-03T02:57:22.704087+00:00,cdn_hetzner,small,376.56,,,,,Hetzner,ok,
13745,2026-07-03T02:57:22.715766+00:00,cdn_hetzner,medium,386.11,,,,,Hetzner,ok,
13746,2026-07-03T02:57:22.727480+00:00,cdn_hetzner,large,382.04,,,,,Hetzner,ok,
